Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
9/1/2021 02:06,all,0.2,0,0.2,0,0,99.6,1942904,2868400,792508,19.8,74208,1005040,2222904,55.55,967696,741180,344,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:06,all,0,0,0,0,0,100,1942148,2867652,793244,19.82,74216,1005048,2226440,55.64,967712,741180,348,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:06,all,0.2,0,0.2,0,0,99.6,1942148,2867660,793244,19.82,74224,1005040,2226440,55.64,967720,741180,136,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:06,all,0.81,0,0.81,0,0,98.37,1943664,2869188,791716,19.78,74240,1005036,2226440,55.64,966500,740924,224,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 02:06,all,0.2,0,0.61,0.2,0,98.99,1943660,2869220,791676,19.78,74244,1005060,2224564,55.59,966644,740848,224,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 02:06,all,12.68,51.31,10.87,0.2,0,24.95,1892768,2819320,840048,20.99,74256,1005908,2346832,58.65,1017176,738804,276,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:06,all,24.75,0,4.02,0,0,71.23,1903372,2830004,829516,20.73,74304,1005912,2320356,57.98,1008660,737732,376,ens33,0.6,0.4,0.09,0.04,0,0,0,0
9/1/2021 02:06,all,0,0,0,0,0,100,1903380,2830020,829500,20.73,74312,1005912,2320356,57.98,1007944,737732,400,ens33,0.6,0.2,0.05,0.01,0,0,0,0
9/1/2021 02:06,all,0,0,0.81,0,0,99.19,1898064,2826440,833060,20.82,74320,1007616,2320356,57.98,1012468,739440,400,ens33,248.6,91,362.27,7.2,0,0,0,0.3
9/1/2021 02:06,all,0.21,0,2.48,0,0,97.31,1893080,2828032,831324,20.77,74328,1014124,2322712,58.04,1010984,745904,1840,ens33,929.8,208.6,1373.24,13.75,0,0,0,1.12
9/1/2021 02:07,all,0.21,0,5.44,0,0,94.35,1882748,2827724,831524,20.78,74336,1023992,2322516,58.04,1011020,755788,6396,ens33,1398.4,269.2,2065.82,17.47,0,0,0,1.69
9/1/2021 02:07,all,0,0,5.22,0,0,94.78,1871628,2827492,831552,20.78,74344,1034768,2322516,58.04,1011028,766512,17156,ens33,1515.97,283.83,2239.52,18.53,0,0,0,1.83
9/1/2021 02:07,all,0.2,0,1.21,0,0,98.59,1870052,2827336,831756,20.79,74352,1036096,2322516,58.04,1011052,767892,340,ens33,183.6,37.4,270.25,2.49,0,0,0,0.22
9/1/2021 02:07,all,0,0,0.81,0,0,99.19,1869076,2826604,832484,20.8,74360,1036328,2322512,58.04,1011060,768124,344,ens33,33,8,48.03,0.57,0,0,0,0.04
9/1/2021 02:07,all,1.41,0,0.4,0,0,98.18,1868052,2825660,833408,20.83,74368,1036420,2322548,58.04,1013336,768332,408,ens33,38.4,8,49.37,0.6,0,0,0,0.04
9/1/2021 02:07,all,0.42,0,3.95,0,0,95.63,1851404,2827944,830816,20.76,74408,1055092,2322548,58.04,1011020,786964,868,ens33,1286.6,231.4,1900.55,15.17,0,0,0,1.56
9/1/2021 02:07,all,0.21,0,6,0,0,93.79,1839560,2828108,830524,20.75,74564,1066752,2322548,58.04,1011172,798660,3776,ens33,1657,290.8,2448.15,18.96,0,0,0,2.01
9/1/2021 02:08,all,1.06,0,7.22,0.21,0,91.51,1824660,2827788,830676,20.76,74960,1080708,2322548,58.04,1011592,812632,17768,ens33,1972.2,350.8,2915.58,22.73,0,0,0,2.39
9/1/2021 02:08,all,0,0,4.78,0,0,95.22,1814768,2827504,830804,20.76,75016,1090148,2322548,58.04,1011640,822060,27120,ens33,1336.4,243,1974.36,15.66,0,0,0,1.62
9/1/2021 02:08,all,0.83,0,4.15,0,0,95.02,1806672,2826492,831680,20.78,75024,1097144,2322548,58.04,1011664,829012,34060,ens33,994.2,178.2,1469.09,11.55,0,0,0,1.2
9/1/2021 02:08,all,0.61,0,3.27,0,0,96.12,1801916,2826484,831676,20.78,75044,1101764,2322532,58.04,1011680,833684,220,ens33,653.69,114.77,964.66,7.43,0,0,0,0.79
9/1/2021 02:08,all,2.22,0,0.81,0,0,96.98,1801884,2826504,831640,20.78,75060,1101780,2322544,58.04,1011720,833676,284,ens33,1,0.2,0.68,0.01,0,0,0,0
9/1/2021 02:08,all,5.45,0,8.69,2.63,0,83.23,1770996,2825864,831724,20.78,75224,1131308,2322548,58.04,1041296,833796,300,ens33,8.2,0.4,2.4,0.07,0,0,0,0
9/1/2021 02:08,all,37.3,0,51.61,6.25,0,4.84,1608064,2702852,953712,23.83,78900,1166584,2442400,61.03,1196256,840212,944,ens33,20.8,1,6.98,0.16,0,0,0,0.01
9/1/2021 02:08,all,79.6,0,20.4,0,0,0,1590340,2689748,966876,24.16,78916,1171068,2475644,61.87,1209704,844432,6440,ens33,533.2,97,785.33,6.25,0,0,0,0.64
9/1/2021 02:08,all,79.2,0,20.8,0,0,0,1712536,2812924,843644,21.08,78924,1172072,2328284,58.18,1086788,845284,6028,ens33,1.8,0.2,0.16,0.01,0,0,0,0
9/1/2021 02:08,all,87.82,0,11.98,0.2,0,0,1674088,2775496,880936,22.01,78932,1173016,2376964,59.4,1124468,846000,6892,ens33,1.6,0,0.15,0,0,0,0,0
9/1/2021 02:08,all,85.6,0,14.4,0,0,0,1690176,2794100,862296,21.55,78940,1175488,2344336,58.58,1105500,848380,9432,ens33,224.6,44.4,331.1,2.89,0,0,0,0.27
9/1/2021 02:08,all,82.6,0,17.4,0,0,0,1675260,2787016,869212,21.72,78948,1183200,2361224,59.01,1112620,856000,5024,ens33,962.4,165.6,1420.52,10.67,0,0,0,1.16
9/1/2021 02:09,all,89.8,0,10.2,0,0,0,1655120,2769136,887012,22.17,78984,1185244,2383352,59.56,1131720,856784,5704,ens33,172.6,31.6,252.64,2.04,0,0,0,0.21
9/1/2021 02:09,all,91.42,0,8.58,0,0,0,1706248,2820728,835348,20.87,78996,1185692,2332344,58.28,1079680,857160,5460,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,90.8,0,9.2,0,0,0,1668720,2783668,872368,21.8,79004,1186168,2365660,59.12,1117588,857580,5160,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,64.8,0,35.2,0,0,0,1516960,2695896,958896,23.96,79272,1248908,2558464,63.93,1217620,906016,6900,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,44.58,27.91,27.51,0,0,0,1459112,2679148,974232,24.35,79336,1289308,2767252,69.15,1271200,905500,44692,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,76,4.8,19.2,0,0,0,1419336,2683776,968068,24.19,80000,1332052,2821196,70.5,1306000,907752,85756,ens33,7.6,0.4,2.53,0.07,0,0,0,0
9/1/2021 02:09,all,51.6,32.4,16,0,0,0,1552036,2775552,876756,21.91,80008,1291508,2655716,66.37,1215812,866984,45268,ens33,19.6,1,6.65,0.16,0,0,0,0.01
9/1/2021 02:09,all,65.33,16.43,18.24,0,0,0,1483760,2750208,901684,22.53,80332,1333572,2835208,70.85,1241936,907756,85452,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,73.45,11.58,14.97,0,0,0,1395256,2644388,1007160,25.17,80736,1315812,2715904,67.87,1346912,890032,45416,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,65.6,0,34.4,0,0,0,1340804,2697256,950968,23.76,82384,1418200,2667788,66.67,1292460,992344,47160,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:09,all,52.89,0,47.11,0,0,0,1299900,2775136,869380,21.73,84816,1529280,2514104,62.83,1215340,1102520,47608,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:09,all,49.4,0,50.6,0,0,0,1184348,2765692,870180,21.75,91940,1620052,2500972,62.5,1224200,1193232,49280,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 02:10,all,49.2,0,50.8,0,0,0,1041072,2717040,906392,22.65,105556,1689244,2541392,63.51,1273916,1262412,67584,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,57.68,0,42.32,0,0,0,1014352,2734356,882844,22.06,122132,1704628,2506836,62.64,1469644,1075280,90496,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 02:10,all,67.8,0,32.2,0,0,0,1054172,2784076,833140,20.82,122808,1712860,2455352,61.36,1440152,1063344,52800,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,59.92,0,40.08,0,0,0,877136,2750672,866452,21.65,124704,1850400,2503904,62.57,1476804,1199072,139444,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,56.4,0,43.6,0,0,0,845068,2782396,834472,20.85,125984,1909520,2471544,61.76,1451016,1253908,195056,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,52.3,0,47.7,0,0,0,627020,2704616,912152,22.79,126692,2044148,2553172,63.8,1531688,1385948,231408,ens33,10,0.4,3.62,0.07,0,0,0,0
9/1/2021 02:10,all,70.6,0,29.4,0,0,0,561108,2678168,938548,23.45,126980,2081908,2611016,65.25,1564204,1417564,229572,ens33,18.6,1,6.52,0.16,0,0,0,0.01
9/1/2021 02:10,all,80.84,0,19.16,0,0,0,607988,2749624,867096,21.67,127012,2105844,2539568,63.46,1526120,1408424,21032,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,82.24,0,17.76,0,0,0,562556,2725068,891672,22.28,127024,2126580,2555512,63.86,1585524,1394324,20960,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,74.55,0,25.45,0,0,0,801800,2783416,833508,20.83,127084,1949416,2648444,66.18,1446088,1289360,43596,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,58.48,30.74,10.78,0,0,0,826608,2766584,850404,21.25,127100,1908680,2581960,64.52,1464596,1249556,44128,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:10,all,54.71,30.86,14.43,0,0,0,771220,2755876,861188,21.52,127428,1952396,2363724,59.07,1517068,1250832,84780,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:11,all,70,14.8,15.2,0,0,0,694960,2680812,936092,23.39,127684,1953336,2800700,69.99,1551948,1291700,85796,ens33,0.4,0,0.07,0,0,0,0,0
9/1/2021 02:11,all,66.87,19.56,13.57,0,0,0,666556,2653132,963924,24.09,127868,1953812,2799216,69.95,1580416,1292284,85980,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:11,all,62.32,25.45,12.22,0,0,0,792280,2748092,868852,21.71,128124,1922604,2542736,63.54,1489456,1257252,51600,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:11,all,56.57,0,41.83,1,0,0.6,697636,2687712,924884,23.11,132460,1949728,2629580,65.71,1550024,1278888,55180,ens33,109.2,24.4,154.55,2.22,0,0,0,0.13
9/1/2021 02:11,all,45.49,27.05,26.05,0.6,0,0.8,690528,2697600,914488,22.85,133064,1966504,2672484,66.78,1540876,1294868,54840,ens33,0.4,0.4,0.04,0.03,0,0,0,0
9/1/2021 02:11,all,45.98,0,53.01,0.2,0,0.8,582268,2704008,909064,22.72,133232,2076896,2611884,65.27,1596400,1345604,169896,ens33,6,0.4,1.99,0.07,0,0,0,0
9/1/2021 02:11,all,34.27,0,65.73,0,0,0,429692,2690296,922536,23.05,133460,2209248,2645440,66.11,1692352,1395256,220824,ens33,21,1,7.18,0.16,0,0,0,0.01
9/1/2021 02:11,all,75.45,0,24.55,0,0,0,381188,2690304,922516,23.05,133476,2256416,2645440,66.11,1744180,1391040,80888,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:11,all,51.9,27.25,19.64,0.2,0,1,655276,2700184,912616,22.81,133868,2001876,2770148,69.22,1678884,1193360,81760,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:11,all,25.15,53.89,19.96,0.4,0,0.6,658548,2712664,900268,22.5,134900,2008384,2506456,62.64,1705920,1160876,80448,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 02:11,all,34.87,43.09,20.24,1,0,0.8,592248,2671160,941640,23.53,136272,2028856,2849392,71.21,1709592,1220244,83184,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:11,all,13.28,10.87,4.63,0,0,71.23,876392,2758540,855516,21.38,136284,1837244,2298336,57.43,1580536,1071720,43520,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 02:12,all,0.2,0,0.2,0,0,99.59,885824,2767980,846300,21.15,136292,1837236,2281232,57.01,1571804,1071720,43520,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0.2,0,0.2,0,0,99.6,885824,2767992,846288,21.15,136292,1837248,2281232,57.01,1571832,1071712,43232,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 02:12,all,0.2,0,0,0,0,99.8,885824,2768004,846276,21.15,136304,1837248,2281232,57.01,1571844,1071712,43356,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0,0,0.2,0,0,99.8,885824,2768012,846268,21.15,136312,1837248,2281232,57.01,1571852,1071712,43364,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0,0,1.21,0,0,98.79,885824,2768016,846264,21.15,136316,1837248,2281232,57.01,1571864,1071712,168,ens33,0.4,0.4,0.04,0.03,0,0,0,0
9/1/2021 02:12,all,0.2,0,0,0,0,99.8,885760,2767964,846316,21.15,136324,1837252,2281232,57.01,1571872,1071716,212,ens33,12.4,1.2,4.09,0.17,0,0,0,0
9/1/2021 02:12,all,0,0,0,0,0,100,885792,2768000,846280,21.15,136328,1837252,2281232,57.01,1571876,1071716,216,ens33,15,0.4,5.1,0.07,0,0,0,0
9/1/2021 02:12,all,0.2,0,0.2,0,0,99.6,885792,2768008,846272,21.15,136336,1837252,2281232,57.01,1571888,1071716,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0.2,0,0,0,0,99.8,885792,2768016,846264,21.15,136344,1837252,2281248,57.01,1571896,1071716,64,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0,0,0,0,0,100,885792,2768024,846256,21.15,136352,1837252,2281248,57.01,1571904,1071716,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0,0,0,0,0,100,885792,2768032,846248,21.15,136360,1837252,2281248,57.01,1571912,1071716,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:12,all,0,0,0.2,0,0,99.8,885792,2768044,846236,21.15,136368,1837256,2281248,57.01,1571920,1071720,220,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:13,all,0,0,0,0,0,100,885540,2767800,846476,21.15,136376,1837256,2281232,57.01,1571928,1071720,156,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0.4,0,0,99.6,885540,2767812,846464,21.15,136384,1837260,2281232,57.01,1572080,1071580,256,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0,0,0,100,885540,2767820,846456,21.15,136392,1837260,2281232,57.01,1572088,1071580,276,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0,0,0,100,885540,2767832,846444,21.15,136404,1837260,2281232,57.01,1572104,1071580,48,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0.2,0,0,99.8,885540,2767840,846432,21.15,136412,1837264,2281232,57.01,1572112,1071580,228,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0.2,0,0.2,0,0,99.6,885540,2767852,846424,21.15,136420,1837264,2281232,57.01,1572120,1071584,232,ens33,12.6,0.8,4.26,0.15,0,0,0,0
9/1/2021 02:13,all,0,0,0,0,0,100,885540,2767860,846416,21.15,136428,1837264,2281232,57.01,1572160,1071584,232,ens33,14.57,0.6,4.9,0.08,0,0,0,0
9/1/2021 02:13,all,0,0,0.4,0,0,99.6,885540,2767868,846408,21.15,136436,1837264,2281232,57.01,1572168,1071584,180,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 02:13,all,0.2,0,0,0,0,99.8,885540,2767876,846400,21.15,136444,1837264,2281312,57.01,1572176,1071584,188,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0.2,0,0,99.8,885540,2767884,846392,21.15,136452,1837264,2281312,57.01,1572184,1071584,48,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0,0,0,100,885540,2767892,846384,21.15,136460,1837264,2281312,57.01,1572192,1071584,160,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:13,all,0,0,0.2,0,0,99.8,885540,2767900,846376,21.15,136468,1837264,2281312,57.01,1572200,1071584,184,ens33,0.6,0,0.05,0,0,0,0,0
9/1/2021 02:14,all,0.4,0,0,0,0,99.6,885540,2767908,846368,21.15,136476,1837264,2281296,57.01,1572208,1071584,184,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 02:14,all,0,0,0.4,0,0,99.6,885288,2767792,846484,21.15,136484,1837392,2281296,57.01,1572216,1071712,280,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 02:14,all,0,0,0.2,0,0,99.8,885288,2767800,846476,21.15,136492,1837392,2281296,57.01,1572224,1071712,240,ens33,0.6,0,0.12,0,0,0,0,0
9/1/2021 02:14,all,0,0,0.2,0,0,99.8,885288,2767812,846464,21.15,136500,1837396,2281296,57.01,1572232,1071716,260,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:14,all,0.2,0,0,0,0,99.8,885288,2767820,846452,21.15,136508,1837396,2281296,57.01,1572252,1071716,40,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:14,all,0.61,0,0.61,0.2,0,98.58,905356,2787932,826596,20.66,136520,1837520,2267540,56.66,1552212,1071820,328,ens33,13.6,1,4.51,0.16,0,0,0,0
9/1/2021 02:14,all,0.4,0,0,0,0,99.6,915040,2797628,817116,20.42,136532,1837520,2251812,56.27,1543224,1071820,440,ens33,14.17,0.8,4.7,0.1,0,0,0,0
9/1/2021 02:14,all,0,0,0.2,0,0,99.8,915040,2797644,817100,20.42,136540,1837528,2251812,56.27,1543232,1071828,448,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 02:14,all,0,0,0.2,0,0,99.8,914788,2797404,817340,20.42,136548,1837532,2251828,56.27,1543240,1071832,452,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:14,all,0,0,0,0,0,100,914788,2797412,817332,20.42,136556,1837532,2251828,56.27,1543248,1071832,336,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:14,all,0,0,0.2,0,0,99.8,914788,2797420,817324,20.42,136564,1837532,2251828,56.27,1543256,1071832,352,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:14,all,0,0,0,0,0,100,914788,2797428,817316,20.42,136572,1837532,2251828,56.27,1543264,1071832,40,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:15,all,0.2,0,0.2,0,0,99.6,914788,2797444,817296,20.42,136580,1837536,2251812,56.27,1543272,1071836,160,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:15,all,0,0,0.2,0,0,99.8,914788,2797452,817288,20.42,136584,1837540,2251812,56.27,1543276,1071840,292,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:15,all,0,0,0,0,0,100,914788,2797456,817284,20.42,136588,1837540,2251812,56.27,1543280,1071840,312,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:15,all,0,0,0,0,0,100,914788,2797464,817276,20.42,136596,1837540,2251812,56.27,1543288,1071840,312,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:15,all,0,0,0.2,0,0,99.8,914788,2797472,817268,20.42,136604,1837540,2251796,56.27,1543304,1071840,252,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:15,all,0,0,0.2,0,0,99.8,914788,2797480,817260,20.42,136612,1837540,2251796,56.27,1543312,1071840,264,ens33,13.2,0.8,4.49,0.15,0,0,0,0
9/1/2021 02:15,all,9.33,0,2.03,0.2,0,88.44,895604,2780972,833764,20.84,136616,1840156,2310804,57.75,1562644,1071916,44,ens33,14,0.6,4.69,0.09,0,0,0,0
9/1/2021 02:15,all,0.2,0,0.4,0,0,99.39,894548,2779956,834780,20.86,136624,1840156,2311652,57.77,1564600,1071916,208,ens33,1,0.8,0.16,0.08,0,0,0,0
9/1/2021 02:15,all,0,0,0,0,0,100,893540,2778956,835780,20.89,136632,1840156,2313028,57.8,1564616,1071916,240,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 02:15,all,0.84,0,1.69,0,0,97.47,870860,2774368,840336,21,136640,1857836,2313028,57.8,1570680,1089588,304,ens33,2510.8,443,3706.32,36.35,0,0,0,3.04
9/1/2021 02:15,all,0,0,0.2,0,0,99.8,870608,2774124,840580,21.01,136648,1857836,2313028,57.8,1570816,1089588,320,ens33,1.8,1.4,1.08,0.14,0,0,0,0
9/1/2021 02:15,all,0,0,0.2,0,0,99.8,870576,2774104,840568,21.01,136656,1857840,2313028,57.8,1570836,1089592,228,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:16,all,0.2,0,0,0,0,99.8,869568,2773104,841568,21.03,136664,1857840,2319164,57.95,1570844,1089592,240,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 02:16,all,0,0,0.41,0,0,99.59,869032,2772804,841868,21.04,136672,1858060,2319164,57.95,1570928,1089812,44,ens33,31.8,12.4,45.34,1.16,0,0,0,0.04
9/1/2021 02:16,all,0,0,0.2,0,0,99.8,869032,2772812,841860,21.04,136680,1858060,2319164,57.95,1570936,1089812,216,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 02:16,all,0,0,0,0,0,100,869000,2772800,841836,21.04,136696,1858064,2319164,57.95,1570952,1089816,100,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:16,all,0,0,0.2,0,0,99.8,869032,2772804,841832,21.04,136700,1858064,2319284,57.96,1570960,1089816,228,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:16,all,0.2,0,0.2,0,0,99.59,868780,2773368,841268,21.02,136704,1858856,2319284,57.96,1570964,1090608,228,ens33,125.6,55.2,169.29,3.91,0,0,0,0.14
9/1/2021 02:16,all,0,0,0.2,0,0,99.8,867740,2773696,840936,21.01,136708,1860188,2352212,58.78,1571048,1091940,260,ens33,202.8,64,282.85,4.59,0,0,0,0.23
9/1/2021 02:16,all,0,0,0.2,0,0,99.8,866040,2773592,841040,21.02,136716,1861736,2352212,58.78,1571104,1093488,200,ens33,219.6,39.4,323.74,2.67,0,0,0,0.27
9/1/2021 02:16,all,0,0,0.61,0,0,99.39,864496,2773380,841252,21.02,136724,1863028,2352212,58.78,1571112,1094780,216,ens33,182.83,35.33,269.4,2.4,0,0,0,0.22
9/1/2021 02:16,all,0,0,0.2,0,0,99.8,864496,2773408,841224,21.02,136732,1863048,2352212,58.78,1571120,1094800,216,ens33,2.6,1.4,3.08,0.13,0,0,0,0
9/1/2021 02:16,all,0,0,0.41,0,0,99.59,863740,2773596,840968,21.02,136740,1864036,2319060,57.95,1571064,1095720,608,ens33,141.6,27.8,208.61,1.83,0,0,0,0.17
9/1/2021 02:16,all,0.2,0,0.82,0,0,98.98,853976,2765800,849492,21.23,136748,1865968,2308232,57.68,1578088,1097684,364,ens33,275,50.2,401.12,3.76,0,0,0,0.33
9/1/2021 02:17,all,0.2,0,1.42,0,0,98.38,862620,2776648,838836,20.96,136752,1868136,2292504,57.29,1569108,1099828,440,ens33,305.4,55.2,446.41,3.98,0,0,0,0.37
9/1/2021 02:17,all,0,0,0.61,0.2,0,99.18,860856,2776488,838912,20.96,136756,1869652,2292504,57.29,1569112,1101336,1620,ens33,219.16,41.52,320.07,3.04,0,0,0,0.26
9/1/2021 02:17,all,0.41,0,1.66,0,0,97.93,853012,2776428,838976,20.97,136760,1877236,2292504,57.29,1569116,1108924,9308,ens33,1074,201,1587.62,12.96,0,0,0,1.3
9/1/2021 02:17,all,0.21,0,2.1,0,0,97.69,843404,2776420,838948,20.96,136764,1886612,2292504,57.29,1569120,1118264,8040,ens33,1332.8,245.8,1969.64,15.92,0,0,0,1.61
9/1/2021 02:17,all,0.21,0,2.73,0.21,0,96.86,832756,2776780,838648,20.96,136784,1897216,2292488,57.29,1569156,1128916,248,ens33,1493,276.4,2204.28,18.38,0,0,0,1.81
9/1/2021 02:17,all,0,0,1.23,0,0,98.77,828724,2776292,839076,20.97,136792,1900756,2292488,57.29,1569164,1132396,3844,ens33,528,97.8,757.01,6.45,0,0,0,0.62
9/1/2021 02:17,all,0.21,0,1.67,0,0,98.12,820628,2776740,838668,20.96,136796,1908976,2292488,57.29,1569172,1140656,12056,ens33,1166.8,219.8,1716.97,14.32,0,0,0,1.41
9/1/2021 02:17,all,0,0,2.28,0,0,97.72,812596,2776472,838920,20.96,136804,1916556,2292488,57.29,1569180,1148220,5132,ens33,1073.6,201,1587.06,13.04,0,0,0,1.3
9/1/2021 02:17,all,0.41,0,1.45,0.21,0,97.93,805980,2776576,838780,20.96,136820,1923120,2292520,57.29,1569212,1154732,2744,ens33,921.56,168.46,1361.8,11.01,0,0,0,1.12
9/1/2021 02:17,all,0,0,2.24,0,0,97.76,801224,2776412,838996,20.97,136828,1927512,2292524,57.29,1569224,1159172,7076,ens33,625.6,115.8,924.69,7.46,0,0,0,0.76
9/1/2021 02:17,all,0,0,0.61,0,0,99.39,799680,2776108,839320,20.97,136836,1928696,2292524,57.29,1569232,1160376,8392,ens33,167,32.4,246.36,2.17,0,0,0,0.2
9/1/2021 02:17,all,0,0,1.02,0,0,98.98,796436,2776892,838480,20.95,136844,1932668,2292524,57.29,1568648,1164292,12360,ens33,561.88,108.78,830.01,7.06,0,0,0,0.68
9/1/2021 02:18,all,0.2,0,0.61,0,0,99.19,795176,2776864,838552,20.96,136852,1933820,2292504,57.29,1568656,1165488,13532,ens33,163.2,31,240.53,2,0,0,0,0.2
9/1/2021 02:18,all,0.2,0,0.81,0,0,98.99,793128,2776924,838492,20.95,136860,1935868,2292504,57.29,1568664,1167536,15688,ens33,291.6,53.6,429.07,3.53,0,0,0,0.35
9/1/2021 02:18,all,0,0,0.41,0,0,99.59,790104,2777056,838324,20.95,136868,1938940,2292504,57.29,1568672,1170572,18764,ens33,435.6,83.4,643.31,5.37,0,0,0,0.53
9/1/2021 02:18,all,0,0,0.4,0.2,0,99.39,790104,2777116,838312,20.95,136872,1938948,2292504,57.29,1568684,1170620,280,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 02:18,all,0.2,0,0,0,0,99.8,789032,2776096,839308,20.97,136872,1939024,2292504,57.29,1568684,1170672,188,ens33,14.6,4.2,20.76,0.27,0,0,0,0.02
9/1/2021 02:18,all,0,0,0.81,0,0,99.19,788056,2777156,838272,20.95,136876,1940980,2292504,57.29,1568688,1172652,2244,ens33,297,49.6,415.04,3.34,0,0,0,0.34
9/1/2021 02:18,all,0,0,0.41,0,0,99.59,785568,2776704,838692,20.96,136884,1943012,2325368,58.11,1568748,1174656,4256,ens33,299.4,55.89,430.58,3.67,0,0,0,0.35
